month,route,direction,year,quarter,month_num,time_trend,rev_index_route_month,freight_index,bunker,us_epu_index,capacity_index,congestion_dummy,eu_ip_index,uk_ip_index,trade_imbalance,gbp_eur_rate,uk_cpi,teu_volume
2024-09-01,UK-NL,Exports,2024.0,3,9,105.0,6355586.109036807,1554.99179,478.473,127.39912062749826,103.0,1,-0.6,0.0,-1251.815448218811,1.2012,139.10290378848302,4087.215218696947
2024-10-01,UK-NL,Exports,2024.0,4,10,106.0,5231009.980445219,1079.31571,505.443,109.29088880997024,103.0,1,0.4,-0.6,-264.50678942183185,1.1852,139.3326435434229,4846.598573502853
2024-11-01,UK-NL,Exports,2024.0,4,11,107.0,3854619.576880037,1064.13078,502.594,225.04903075137688,103.0,1,0.0,-0.8,-737.4455255218359,1.2038,139.5627627322463,3622.317528377515
2024-12-01,UK-NL,Exports,2024.0,4,12,108.0,3994437.424323946,796.32588,519.41,218.84548056843855,103.0,1,-0.4,0.9,-1222.0476850563327,1.2085,139.7932619816192,5016.083898119631
2025-01-01,UK-NL,Exports,2025.0,1,1,109.0,2485952.2043214794,590.17183,547.214,236.78706815651915,103.5,1,0.5,0.0,-1581.4708056705367,1.196,140.02414191924248,4212.251547691592
2025-02-01,UK-NL,Exports,2025.0,1,2,110.0,4489305.367367898,976.17156,539.515,329.2907931159745,103.5,1,1.3,1.9,-1193.0717193975952,1.2124,140.25540317385372,4598.889735496799
2025-03-01,UK-NL,Exports,2025.0,1,3,111.0,5789123.912359631,1238.08786,505.927,446.30316270906906,103.5,1,2.2,-0.9,224.5425250681301,1.1944,140.48704637522894,4675.858716811608
2025-04-01,UK-NL,Exports,2025.0,2,4,112.0,5646321.004526584,1038.4356,451.6,724.9360856008896,103.5,1,-2.6,-0.1,986.2215571928873,1.1765,140.71907215418426,5437.333816874714
2025-05-01,UK-NL,Exports,2025.0,2,5,113.0,3014174.5617264835,1053.41357,440.903,563.9842129445441,103.5,1,0.9,-1.4,-2552.2052638151827,1.186,140.95148114257765,2861.3401683504835
2025-06-01,UK-NL,Exports,2025.0,2,6,114.0,5851470.367435309,1085.75179,483.994,375.5853136260628,103.5,1,-0.6,1.0,-860.016293377701,1.1651,141.1842739733107,5389.326014774803
2025-07-01,UK-NL,Exports,2025.0,3,7,115.0,7174547.505508375,1514.78484,535.998,372.0626725597245,103.5,1,0.6,-0.2,553.9867314958028,1.157,141.4174512803302,4736.347576272532
2025-08-01,UK-NL,Exports,2025.0,3,8,116.0,7962047.137937781,1499.11164,486.749,370.92542539915945,103.5,1,-1.1,0.2,-615.4593578521026,1.1555,141.65101369863,5311.176916709006
2025-09-01,UK-NL,Exports,2025.0,3,9,117.0,5185522.488167979,1585.55613,495.765,319.84104140388,103.5,1,0.3,-1.4,-3338.527373643701,1.1459,141.8849618642527,3270.475507018461
2016-01-01,UK-NL,Imports,2016.0,1,1,1.0,701045.2341732654,222.87844,201.786,154.8573305883009,99.0,0,1.9,1.1,-483.15010005653676,1.3149,117.16593810022657,3145.415205585903
2016-02-01,UK-NL,Imports,2016.0,1,2,2.0,729281.754716783,236.46949,218.86,148.32178884302218,99.0,0,-1.4,-0.3,-432.2260917621038,1.2799,117.35944717281485,3084.04164409025
2016-03-01,UK-NL,Imports,2016.0,1,3,3.0,1034363.6304841966,298.04085,226.831,130.49015932384305,99.0,0,-0.5,-0.7,-1008.6238081813581,1.2619,117.55327584136917,3470.5431503238456
2016-04-01,UK-NL,Imports,2016.0,2,4,4.0,1412900.4730023842,480.6509,271.605,96.41341581246452,99.0,0,1.6,2.9,-217.1077664319473,1.2761,117.74742463372823,2939.5564910049775
2016-05-01,UK-NL,Imports,2016.0,2,5,5.0,1307408.2869434715,421.63279,295.729,96.22233274231512,99.0,0,-1.5,-1.8,-221.88538503231666,1.3011,117.94189407860254,3100.822132319148
2016-06-01,UK-NL,Imports,2016.0,2,6,6.0,1901514.9917029229,497.43744,316.363,233.9561029807024,99.0,0,0.8,-0.7,-1242.006848535737,1.1984,118.13668470557582,3822.621376675875
2016-07-01,UK-NL,Imports,2016.0,3,7,7.0,1715724.9378961143,495.91775,266.669,164.45840052945698,99.0,0,-0.2,-0.2,-559.6532158181435,1.1841,118.33179704510638,3459.6965684251354
2016-08-01,UK-NL,Imports,2016.0,3,8,8.0,2231432.3510549604,541.05471,303.44,106.88562278807385,99.0,0,0.1,-0.3,-1427.8528364708814,1.1775,118.5272316285287,4124.2268292146655
2016-09-01,UK-NL,Imports,2016.0,3,9,9.0,2580525.8487890516,674.63377,334.04,86.34353837572384,99.0,0,0.3,0.4,-999.4939477109738,1.1543,118.72298898805474,3825.076602360198
2016-10-01,UK-NL,Imports,2016.0,4,10,10.0,2991371.2022670903,700.85051,350.425,108.06412479274996,99.0,0,0.7,-2.1,-1420.7533871194455,1.115,118.91906965677548,4268.201506006025
2016-11-01,UK-NL,Imports,2016.0,4,11,11.0,3029435.990572362,963.35414,349.256,254.1013277977594,99.0,0,0.4,1.4,-542.6734682312267,1.181,119.11547416866235,3144.6753221742133
2016-12-01,UK-NL,Imports,2016.0,4,12,12.0,3285914.568052329,783.08344,395.302,161.42478617964736,99.0,0,-0.4,2.3,-952.573144649326,1.1731,119.31220305856867,4196.1231718197605
2017-01-01,UK-NL,Imports,2017.0,1,1,13.0,2918450.683488639,636.43596,376.492,195.0406301487559,99.5,0,-0.1,-1.5,-2274.358016635019,1.1649,119.50925686223111,4585.61562657245
2017-02-01,UK-NL,Imports,2017.0,1,2,14.0,2109632.3362520817,691.79351,384.755,177.77771703078386,99.5,0,0.7,-0.7,685.5868395373727,1.1705,119.70663611627114,3049.5116039063187
2017-03-01,UK-NL,Imports,2017.0,1,3,15.0,3933681.2210978847,1034.12534,364.376,154.6096950716648,99.5,0,-0.2,-0.5,-603.2288229023538,1.1778,119.90434135819655,3803.872769521231
2017-04-01,UK-NL,Imports,2017.0,2,4,16.0,3336024.0746032703,856.37066,338.031,157.67652276048602,99.5,0,0.8,0.1,-642.36479116179,1.1885,120.1023731264028,3895.5375638432897
2017-05-01,UK-NL,Imports,2017.0,2,5,17.0,2748955.3326438824,681.14818,337.471,129.88805773509438,99.5,0,0.4,0.7,-559.7916786844889,1.1464,120.30073196017462,4035.766978991094
2017-06-01,UK-NL,Imports,2017.0,2,6,18.0,2550821.5126386746,692.65068,326.145,120.638462013977,99.5,0,0.0,0.8,-976.8435301537211,1.1398,120.49941839968734,3682.695457165616
2017-07-01,UK-NL,Imports,2017.0,3,7,19.0,2661092.9270665618,717.21001,362.964,141.13833497496017,99.5,0,1.1,0.4,-428.2156617041005,1.1159,120.69843298600851,3710.339914339123
2017-08-01,UK-NL,Imports,2017.0,3,8,20.0,4369683.884139762,918.25655,381.379,137.85970356732346,99.5,0,0.8,-0.3,-1381.0377305553461,1.0857,120.89777626109928,4758.674342306365
2017-09-01,UK-NL,Imports,2017.0,3,9,21.0,3663564.518310723,1012.31803,390.071,116.62001749224488,99.5,0,-0.4,2.0,-449.7466077405511,1.1341,121.09744876781583,3618.98574335451
2017-10-01,UK-NL,Imports,2017.0,4,10,22.0,5317315.824766665,1146.68877,402.132,125.86584390490805,99.5,0,0.0,0.5,-637.4624379716934,1.1405,121.29745104991099,4637.104647642677
2017-11-01,UK-NL,Imports,2017.0,4,11,23.0,5150236.226813075,1168.11015,397.143,111.28268645750131,99.5,0,2.7,0.3,-2151.445512914373,1.1361,121.49778365203561,4409.033023823203
2017-12-01,UK-NL,Imports,2017.0,4,12,24.0,3923715.378003684,1020.77417,434.228,140.35018163208687,99.5,0,0.0,-0.7,413.907950886065,1.126,121.69844711974005,3843.86232853412
2018-01-01,UK-NL,Imports,2018.0,1,1,25.0,3636194.964734288,812.18274,424.069,160.96720482315624,100.0,0,-2.0,1.4,-825.6243980641716,1.1432,121.89944199947573,4477.065056485057
2018-02-01,UK-NL,Imports,2018.0,1,2,26.0,4621307.775312078,864.70802,404.969,114.75555830719168,100.0,0,-0.9,0.1,-1675.8674015825,1.1284,122.10076883859658,5344.35632424466
2018-03-01,UK-NL,Imports,2018.0,1,3,27.0,2640757.9770476376,752.65749,434.294,187.09588988952652,100.0,0,0.5,-0.7,-99.5082003533289,1.1377,122.30242818536048,3508.5786192702835
2018-04-01,UK-NL,Imports,2018.0,2,4,28.0,4374415.137662597,974.20995,466.4,139.0353863798274,100.0,0,-0.3,0.2,-550.8867305375347,1.1396,122.50442058893086,4490.218086627628
2018-05-01,UK-NL,Imports,2018.0,2,5,29.0,3180517.5791870584,819.98044,502.144,162.27669727441403,100.0,0,1.3,-0.8,311.34047798490974,1.1372,122.7067465993781,3878.772497533061
2018-06-01,UK-NL,Imports,2018.0,2,6,30.0,4610378.235430792,1049.71957,501.933,134.40277095276352,100.0,0,-0.2,1.5,-773.4537474473727,1.1303,122.90940676768108,4392.00941583931
2018-07-01,UK-NL,Imports,2018.0,3,7,31.0,6093425.046549932,1330.84482,482.974,176.20507806975243,100.0,0,-1.4,-1.0,-850.5333640439994,1.1227,123.1124016457287,4578.614241854232
2018-08-01,UK-NL,Imports,2018.0,3,8,32.0,4151523.6689385083,1218.45821,518.559,114.9613708572396,100.0,0,1.3,0.9,153.45616985578363,1.117,123.31573178632127,3407.194136710284
2018-09-01,UK-NL,Imports,2018.0,3,9,33.0,5643271.808394914,1180.80049,543.053,120.9851906831101,100.0,0,-0.8,-0.7,-1088.922805811785,1.1227,123.51939774317215,4779.191621435483
2018-10-01,UK-NL,Imports,2018.0,4,10,34.0,4658497.383855091,1168.26094,536.106,136.11465330894578,100.0,0,0.3,-0.3,169.81913895732987,1.1285,123.72340007090921,3987.5486925507344
2018-11-01,UK-NL,Imports,2018.0,4,11,35.0,4520140.983020588,965.18739,423.201,164.94220233666894,100.0,0,-1.4,-0.5,-522.7039750677777,1.1268,123.92773932507633,4683.174510827983
2018-12-01,UK-NL,Imports,2018.0,4,12,36.0,4894581.139581349,999.44956,374.242,226.57688783543793,100.0,0,0.2,-1.9,-1529.115163889548,1.1122,124.13241606213485,4897.2767966212805
2019-01-01,UK-NL,Imports,2019.0,1,1,37.0,2792233.41458522,509.06874,426.383,284.1359376541715,100.5,0,1.0,2.9,-1670.2573817525576,1.1452,124.33743083946524,5484.983058643947
2019-02-01,UK-NL,Imports,2019.0,1,2,38.0,2583797.5025493572,496.00482,460.199,123.63928802128096,100.5,0,-0.6,0.8,-2238.43119148729,1.1663,124.54278421536851,5209.218536524216
2019-03-01,UK-NL,Imports,2019.0,1,3,39.0,2071188.41623739,530.28554,452.744,180.63169968632656,100.5,0,0.2,0.4,316.68857323984776,1.162,124.74847674906768,3905.7984048318385
2019-04-01,UK-NL,Imports,2019.0,2,4,40.0,2919491.3622351107,775.18785,472.32,109.68637345474951,100.5,0,-0.2,-2.2,952.2223536838756,1.1621,124.95450900070948,3766.172757009944
2019-05-01,UK-NL,Imports,2019.0,2,5,41.0,3450451.1810023575,867.91258,429.997,160.8581540301101,100.5,0,0.5,1.3,-1571.8855578501498,1.1308,125.16088153136566,3975.574568814704
2019-06-01,UK-NL,Imports,2019.0,2,6,42.0,4710205.694822848,1066.56164,446.239,207.99137228425923,100.5,0,-1.1,0.2,-921.336795833724,1.1166,125.3675949030347,4416.252674175351
2019-07-01,UK-NL,Imports,2019.0,3,7,43.0,6269672.710912347,1529.3925,476.707,207.745461743896,100.5,0,-0.3,0.4,-1116.0232506477355,1.0979,125.57464967864327,4099.453025245218
2019-08-01,UK-NL,Imports,2019.0,3,8,44.0,9077351.756825833,1954.62765,452.696,282.52293100286573,100.5,0,0.4,-0.7,-690.8704871444561,1.1069,125.78204642204769,4644.031182525138
2019-09-01,UK-NL,Imports,2019.0,3,9,45.0,6119459.136061445,1483.31977,462.775,186.6406965622766,100.5,0,-0.1,1.8,-439.10626220780887,1.1276,125.9897856980356,4125.515792229645
2019-10-01,UK-NL,Imports,2019.0,4,10,46.0,5886524.36465123,1338.02273,420.693,159.5113928417186,100.5,0,0.7,0.9,-1286.5918054856197,1.1605,126.1978680723274,4399.42030330922
2019-11-01,UK-NL,Imports,2019.0,4,11,47.0,5175465.318272541,1181.56511,426.848,170.48034105615363,100.5,0,-1.4,-0.1,-1117.752677790364,1.1738,126.40629411157785,4380.177845867962
2019-12-01,UK-NL,Imports,2019.0,4,12,48.0,3531678.9012970724,840.59536,451.067,190.5049252842669,100.5,0,-1.8,0.1,-87.65551672401489,1.1825,126.61506438337756,4201.401850822817
2020-01-01,UK-NL,Imports,2020.0,1,1,49.0,1361110.894098636,369.05123,369.809,164.75530578231132,101.0,0,2.7,1.7,-752.4325813680907,1.1903,126.82417945625456,3688.1353683569514
2020-02-01,UK-NL,Imports,2020.0,1,2,50.0,1626661.9359806555,419.24614,336.964,216.1912123553838,101.0,0,-0.7,1.9,-395.84532112720626,1.1626,127.03363989967589,3879.968783924058
2020-03-01,UK-NL,Imports,2020.0,1,3,51.0,1983778.6807646507,504.92015,232.699,425.7791697764692,101.0,1,-11.4,-7.4,-97.72209750470438,1.1254,127.24344628404904,3928.895847718992
2020-04-01,UK-NL,Imports,2020.0,2,4,52.0,1462982.5116485888,504.68924,200.286,400.9447431705236,101.0,1,-18.5,-15.6,-124.00340963275494,1.1497,127.45359918072366,2898.778883513722
2020-05-01,UK-NL,Imports,2020.0,2,5,53.0,1455702.248180705,409.19055,221.848,503.9633367059844,101.0,1,14.0,7.4,-878.7940370633355,1.1121,127.66409916199297,3557.5167808266956
2020-06-01,UK-NL,Imports,2020.0,2,6,54.0,4588989.496124725,1453.26763,275.467,300.2401726881104,101.0,1,9.2,10.7,-632.2025533039096,1.104,127.87494680109542,3157.704335659582
2020-07-01,UK-NL,Imports,2020.0,3,7,55.0,3531766.3903620006,1030.61302,276.93,427.91536611277434,101.0,1,4.7,4.3,-329.03648038511847,1.1109,128.08614267221614,3426.8598609029805
2020-08-01,UK-NL,Imports,2020.0,3,8,56.0,3110517.195997425,1116.53035,264.614,263.471433963797,101.0,1,0.8,3.2,-115.18451544462823,1.1201,128.29768735048864,2785.8778724621548
2020-09-01,UK-NL,Imports,2020.0,3,9,57.0,5275154.8455480905,1336.07002,245.914,252.58784270321777,101.0,1,0.5,1.0,-1225.7790041702542,1.1024,128.50958141199632,3948.2622666348657
2020-10-01,UK-NL,Imports,2020.0,4,10,58.0,4311388.067041516,991.34601,238.178,305.76662668120656,101.0,1,2.9,-0.1,-956.8952970356922,1.1123,128.72182543377394,4349.024481413423
2020-11-01,UK-NL,Imports,2020.0,4,11,59.0,3228235.2199112438,918.89463,293.38,327.60960495189306,101.0,1,2.8,0.8,-594.4222912667574,1.117,128.9344199938094,3513.1723643996525
2020-12-01,UK-NL,Imports,2020.0,4,12,60.0,4244713.475967416,1009.01167,318.292,326.61663006838853,101.0,1,-0.8,-0.3,-619.6824116975499,1.1185,129.1473656710451,4206.803154186924
2021-01-01,UK-NL,Imports,2021.0,1,1,61.0,3586359.339245396,1059.39005,325.952,261.30613275031254,101.5,1,1.5,-2.6,-288.79780421861597,1.1287,129.36066304537965,3385.3058552375455
2021-02-01,UK-NL,Imports,2021.0,1,2,62.0,3613561.463058,1201.14736,346.361,187.51961611197683,101.5,1,-1.3,0.0,218.90850224878523,1.154,129.5743126976694,3008.4247640172975
2021-03-01,UK-NL,Imports,2021.0,1,3,63.0,4255486.355236381,1482.6087,342.935,166.7855324285332,101.5,1,1.2,0.5,395.88930196983074,1.175,129.78831520973003,2870.2693807451565
2021-04-01,UK-NL,Imports,2021.0,2,4,64.0,7119171.881437402,2207.51988,351.952,141.3001663096493,101.5,1,0.8,-0.2,285.84912026752045,1.1492,130.00267116433815,3224.9638818371154
2021-05-01,UK-NL,Imports,2021.0,2,5,65.0,6352130.056501407,1828.55533,355.132,172.09620892868668,101.5,1,-1.1,-1.0,101.78602329918067,1.1624,130.21738114523285,3473.8517081139717
2021-06-01,UK-NL,Imports,2021.0,2,6,66.0,6418346.286921635,2451.44928,413.406,149.131269416058,101.5,1,0.1,-0.7,570.364856433298,1.1667,130.43244573711732,2618.1844100489143
2021-07-01,UK-NL,Imports,2021.0,3,7,67.0,9172182.198994018,2368.51572,424.491,182.171409450722,101.5,0,1.2,-1.6,253.14130787503427,1.1715,130.64786552566045,3872.5443625064977
2021-08-01,UK-NL,Imports,2021.0,3,8,68.0,9563554.388468452,3004.65387,411.031,157.1952139740155,101.5,0,-2.2,0.6,28.502118211690686,1.1649,130.86364109749843,3182.9138404113255
2021-09-01,UK-NL,Imports,2021.0,3,9,69.0,12788111.19454947,3838.4964,443.132,171.30044767776016,101.5,0,0.1,-0.9,236.35657391327368,1.164,131.07977304023623,3331.5417970821777
2021-10-01,UK-NL,Imports,2021.0,4,10,70.0,11750464.099093506,2573.68537,483.617,136.92023897318535,101.5,0,0.4,-1.4,4.8677386961680895,1.1841,131.29626194244943,4565.61794074056
2021-11-01,UK-NL,Imports,2021.0,4,11,71.0,7786575.423047006,2275.33172,425.588,175.87287993217254,101.5,0,0.5,1.3,775.7387176769471,1.1731,131.5131083936856,3422.171525410372
2021-12-01,UK-NL,Imports,2021.0,4,12,72.0,5772458.574340115,1654.8481,482.083,201.43366532410735,101.5,0,2.0,-1.0,364.3935436268848,1.1893,131.730312984466,3488.210533849068
2022-01-01,UK-NL,Imports,2022.0,1,1,73.0,4759517.240596796,1055.29508,583.464,155.279658979555,102.0,0,-0.7,0.4,-1496.3801578652046,1.1971,131.94787630628724,4510.129281183416
2022-02-01,UK-NL,Imports,2022.0,1,2,74.0,7671784.039068353,1523.41125,645.583,140.442501940303,102.0,0,0.6,-0.9,-5.091441088510692,1.1961,132.1657989516228,5035.9245010619115
2022-03-01,UK-NL,Imports,2022.0,1,3,75.0,9429032.040329954,1794.65713,850.902,229.2447416565428,102.0,0,-1.8,-0.3,-1027.5284010462847,1.1873,132.38408151392463,5253.946217754671
2022-04-01,UK-NL,Imports,2022.0,2,4,76.0,9344000.746969191,1911.27365,1051.24,168.82774660506905,102.0,0,0.3,0.5,-239.17256495591027,1.1925,132.6027245876249,4888.8869194472445
2022-05-01,UK-NL,Imports,2022.0,2,5,77.0,10753751.639910676,2033.28051,1000.198,190.45301794086703,102.0,0,2.5,0.4,-289.03871082747173,1.174,132.8217287681375,5288.86771255712
2022-06-01,UK-NL,Imports,2022.0,2,6,78.0,10816908.636660064,1839.53355,1029.4,152.81057402833767,102.0,0,-0.7,-1.5,-1185.7887242166162,1.1617,133.04109465185968,5880.2453679956325
2022-07-01,UK-NL,Imports,2022.0,3,7,79.0,9812152.889328243,1557.2356,910.716,222.78993756365375,102.0,0,-2.0,0.1,-697.5904835969914,1.1914,133.26082283617367,6301.007303794136
2022-08-01,UK-NL,Imports,2022.0,3,8,80.0,4166507.2711715964,830.10753,957.419,183.0348267700993,102.0,0,2.2,-0.2,45.14291318401047,1.1561,133.4809139194484,5019.238015069682
2022-09-01,UK-NL,Imports,2022.0,3,9,81.0,9359396.441023242,1581.31177,878.706,201.73848940265736,102.0,0,1.3,-1.6,-1554.5524295870173,1.139,133.70136850104097,5918.754681136182
2022-10-01,UK-NL,Imports,2022.0,4,10,82.0,8284362.42883235,1275.72375,913.629,207.2753347956232,102.0,0,-1.0,0.4,-1951.4936454855688,1.1601,133.92218718129843,6493.8529433447875
2022-11-01,UK-NL,Imports,2022.0,4,11,83.0,6553545.79559755,1134.55581,763.209,210.37489419320417,102.0,0,0.2,0.9,-1117.4867014236806,1.1587,134.14337056155932,5776.309757382099
2022-12-01,UK-NL,Imports,2022.0,4,12,84.0,8814775.183808642,1256.94848,746.818,150.03712407268858,102.0,0,-1.9,-1.2,-1464.019653090747,1.1295,134.36491924415532,7012.837299273111
2023-01-01,UK-NL,Imports,2023.0,1,1,85.0,2471874.9373503076,552.49067,752.88,161.42711351828396,102.5,0,1.6,-0.4,-529.1647477479191,1.1344,134.586833832413,4474.057339919075
2023-02-01,UK-NL,Imports,2023.0,1,2,86.0,5320188.146723701,818.18182,756.818,152.96728106380317,102.5,0,1.1,0.0,-1415.3822750083336,1.1369,134.80911493065523,6502.452164879073
2023-03-01,UK-NL,Imports,2023.0,1,3,87.0,7482118.784036725,1124.87852,609.006,200.48993632249247,102.5,0,-2.9,-0.5,-1925.4529772437463,1.1374,135.03176314420313,6651.4904952018505
2023-04-01,UK-NL,Imports,2023.0,2,4,88.0,6685385.153113586,1253.28032,613.121,165.4175590624888,102.5,0,0.4,0.2,-1193.936350600663,1.1404,135.25477907937739,5334.309528704309
2023-05-01,UK-NL,Imports,2023.0,2,5,89.0,3992816.65757665,788.73012,529.789,205.17645766377265,102.5,0,0.6,-0.8,-1071.345817164853,1.1639,135.47816334350026,5062.335717034173
2023-06-01,UK-NL,Imports,2023.0,2,6,90.0,5217645.541017269,857.97421,545.769,179.30804360580655,102.5,0,0.1,2.0,-1395.7178322344835,1.1637,135.70191654489685,6081.354754261517
2023-07-01,UK-NL,Imports,2023.0,3,7,91.0,4040182.534761958,876.49712,618.737,132.710630244132,102.5,0,-2.9,-0.6,478.705000400837,1.1671,135.92603929289714,4609.4647005365605
2023-08-01,UK-NL,Imports,2023.0,3,8,92.0,5632792.097394848,857.61668,717.642,76.8442238599466,102.5,0,-0.4,-0.2,-2648.790529949264,1.1688,136.15053219783738,6567.960055761565
2023-09-01,UK-NL,Imports,2023.0,3,9,93.0,7119192.604792056,1393.57693,782.197,117.69877740932384,102.5,0,0.0,-0.5,-1013.9144704515702,1.1538,136.37539587106178,5108.575243701872
2023-10-01,UK-NL,Imports,2023.0,4,10,94.0,5501680.238759525,1201.02074,710.817,133.59407497617926,102.5,1,-0.4,-1.3,127.4495611444263,1.149,136.60063092492442,4580.836996003521
2023-11-01,UK-NL,Imports,2023.0,4,11,95.0,15186474.247663802,2327.25832,639.263,140.67720419175046,102.5,1,1.0,0.2,-3086.7504962785324,1.1594,136.8262379727905,6525.478550083689
2023-12-01,UK-NL,Imports,2023.0,4,12,96.0,8613400.929648664,1647.65127,593.317,107.0015790035396,102.5,1,-0.2,0.3,-1264.699064865893,1.1535,137.05221762903844,5227.68445391279
2024-01-01,UK-NL,Imports,2024.0,1,1,97.0,4425299.350320734,1099.22944,632.765,131.2736785982848,103.0,1,-1.4,-1.2,-441.0681150402884,1.1728,137.27857050906124,4025.8195325634056
2024-02-01,UK-NL,Imports,2024.0,1,2,98.0,8739388.451266134,1673.00682,607.664,106.51287342793694,103.0,1,0.2,0.8,-1226.8066178932554,1.1683,137.50529722926834,5223.76140180118
2024-03-01,UK-NL,Imports,2024.0,1,3,99.0,8409657.929515522,1442.37624,648.119,116.71150289896296,103.0,1,-0.6,1.1,-1506.1252670664553,1.1697,137.7323984070872,5830.419065635414
2024-04-01,UK-NL,Imports,2024.0,2,4,100.0,5768747.980947113,1347.24554,601.063,139.4120173422644,103.0,1,0.7,-1.0,-433.2237308019394,1.1712,137.95987466096494,4281.883153197979
2024-05-01,UK-NL,Imports,2024.0,2,5,101.0,8043425.444782662,1425.76591,574.234,123.60752054667115,103.0,1,-1.2,-0.1,-1034.4412698580272,1.1744,138.18772661037025,5641.476899095352
2024-06-01,UK-NL,Imports,2024.0,2,6,102.0,9318629.855232643,1621.57886,607.894,144.17842439562995,103.0,1,1.1,0.1,253.6650006599648,1.1801,138.41595487579482,5746.639947706671
2024-07-01,UK-NL,Imports,2024.0,3,7,103.0,6894978.462741674,1330.52894,570.616,144.93679861142613,103.0,1,-0.8,-0.7,-1768.477778335714,1.1875,138.6445600787551,5182.133402330711
2024-08-01,UK-NL,Imports,2024.0,3,8,104.0,6895434.381547252,1382.72734,548.441,138.3664253273809,103.0,1,0.5,1.1,227.29322655452597,1.1882,138.8735428417941,4986.835930753529
2024-09-01,UK-NL,Imports,2024.0,3,9,105.0,8302148.853612228,1554.99179,478.473,127.39912062749826,103.0,1,-0.6,0.0,-1251.815448218811,1.2012,139.10290378848302,5339.030666915758
2024-10-01,UK-NL,Imports,2024.0,4,10,106.0,5516496.313669864,1079.31571,505.443,109.29088880997024,103.0,1,0.4,-0.6,-264.50678942183185,1.1852,139.3326435434229,5111.105362924684
2024-11-01,UK-NL,Imports,2024.0,4,11,107.0,4639358.059161098,1064.13078,502.594,225.04903075137688,103.0,1,0.0,-0.8,-737.4455255218359,1.2038,139.5627627322463,4359.763053899351
2024-12-01,UK-NL,Imports,2024.0,4,12,108.0,4967585.622528393,796.32588,519.41,218.84548056843855,103.0,1,-0.4,0.9,-1222.0476850563327,1.2085,139.7932619816192,6238.131583175964
2025-01-01,UK-NL,Imports,2025.0,1,1,109.0,3419291.723795634,590.17183,547.214,236.78706815651915,103.5,1,0.5,0.0,-1581.4708056705367,1.196,140.02414191924248,5793.722353362129
2025-02-01,UK-NL,Imports,2025.0,1,2,110.0,5653948.048884131,976.17156,539.515,329.2907931159745,103.5,1,1.3,1.9,-1193.0717193975952,1.2124,140.25540317385372,5791.961454894395
2025-03-01,UK-NL,Imports,2025.0,1,3,111.0,5511120.538019033,1238.08786,505.927,446.30316270906906,103.5,1,2.2,-0.9,224.5425250681301,1.1944,140.48704637522894,4451.316191743478
2025-04-01,UK-NL,Imports,2025.0,2,4,112.0,4622193.430050054,1038.4356,451.6,724.9360856008896,103.5,1,-2.6,-0.1,986.2215571928873,1.1765,140.71907215418426,4451.112259681827
2025-05-01,UK-NL,Imports,2025.0,2,5,113.0,5702702.220054827,1053.41357,440.903,563.9842129445441,103.5,1,0.9,-1.4,-2552.2052638151827,1.186,140.95148114257765,5413.545432165666
2025-06-01,UK-NL,Imports,2025.0,2,6,114.0,6785234.597399313,1085.75179,483.994,375.5853136260628,103.5,1,-0.6,1.0,-860.016293377701,1.1651,141.1842739733107,6249.342308152504
2025-07-01,UK-NL,Imports,2025.0,3,7,115.0,6335376.803077383,1514.78484,535.998,372.0626725597245,103.5,1,0.6,-0.2,553.9867314958028,1.157,141.4174512803302,4182.360844776729
2025-08-01,UK-NL,Imports,2025.0,3,8,116.0,8884689.425240794,1499.11164,486.749,370.92542539915945,103.5,1,-1.1,0.2,-615.4593578521026,1.1555,141.65101369863,5926.636274561109
2025-09-01,UK-NL,Imports,2025.0,3,9,117.0,10478945.03062155,1585.55613,495.765,319.84104140388,103.5,1,0.3,-1.4,-3338.527373643701,1.1459,141.8849618642527,6609.002880662162
1900-01-01,,,,1,1,,,,,139.9061923834578,,0,,,,,,
1900-02-01,,,,1,2,,,,,121.1203922069636,,0,,,,,,
1900-03-01,,,,1,3,,,,,166.5197859047012,,0,,,,,,
1900-04-01,,,,2,4,,,,,87.03698956783337,,0,,,,,,
1900-05-01,,,,2,5,,,,,89.71535168901089,,0,,,,,,
1900-06-01,,,,2,6,,,,,103.10805132857443,,0,,,,,,
1900-07-01,,,,3,7,,,,,102.41327151079386,,0,,,,,,
1900-08-01,,,,3,8,,,,,99.2813540425858,,0,,,,,,
1900-09-01,,,,3,9,,,,,92.60063639827338,,0,,,,,,
1900-10-01,,,,4,10,,,,,103.01507322329456,,0,,,,,,
1900-11-01,,,,4,11,,,,,95.54674582820104,,0,,,,,,
1900-12-01,,,,4,12,,,,,64.2245928833058,,0,,,,,,
1901-01-01,,,,1,1,,,,,104.35173535513472,,0,,,,,,
1901-02-01,,,,1,2,,,,,82.14878607272126,,0,,,,,,
1901-03-01,,,,1,3,,,,,124.65230074322425,,0,,,,,,
1901-04-01,,,,2,4,,,,,82.40297561791269,,0,,,,,,
1901-05-01,,,,2,5,,,,,86.54668749552884,,0,,,,,,
1901-06-01,,,,2,6,,,,,74.8265565450476,,0,,,,,,
1901-07-01,,,,3,7,,,,,73.20129926475552,,0,,,,,,
1901-08-01,,,,3,8,,,,,79.44427154424193,,0,,,,,,
1901-09-01,,,,3,9,,,,,83.678516684529,,0,,,,,,
1901-10-01,,,,4,10,,,,,115.4731762109812,,0,,,,,,
